8.653	8.800	0.000	0.000	6.612	5.956	84.281	0.000	0.000	0.000	3.501	-0.523  145	  256	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547  135	  256	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547  116	  256	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547   92	  256	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547   60	  256	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547   60	  238	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547  193	  238	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547  193	  217	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547  221	  217	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547  221	  232	0
8.653	8.800	0.000	0.000	6.612	6.044	84.797	0.000	0.089	0.000	3.429	-0.547  236	  232	0
13.714	10.489	0.816	0.178	11.837	8.622	323.134	0.653	-0.356	-16.885	2.648	1.426  236	  220	0
13.714	10.489	0.816	0.178	11.837	8.622	323.134	0.653	-0.356	-16.885	2.648	1.426  246	  220	0
13.714	10.489	0.816	0.178	11.837	8.622	323.134	0.653	-0.356	-16.885	2.648	1.426  246	  120	0
13.714	10.489	0.816	0.178	11.837	8.622	323.134	0.653	-0.356	-16.885	2.648	1.426  256	  120	0
13.714	10.489	0.816	0.178	11.837	8.622	323.134	0.653	-0.356	-16.885	2.648	1.426  256	   55	0
13.714	10.489	0.816	0.178	11.837	8.622	323.134	0.653	-0.356	-16.885	2.648	1.426  256	   45	0
13.714	10.489	0.816	0.178	11.837	8.622	323.134	0.653	-0.356	-16.885	2.648	1.426  256	   33	0
13.714	10.489	0.816	0.178	11.837	8.622	323.134	0.653	-0.356	-16.885	2.648	1.426  256	    9	0
18.857	11.644	0.490	0.089	15.673	5.511	330.948	0.571	-0.533	0.000	6.910	1.599  256	  256	0
18.857	11.644	0.490	0.089	15.673	5.511	330.948	0.571	-0.533	0.000	6.910	1.599    0	  256	0
18.857	11.644	0.490	0.089	15.673	5.511	330.948	0.571	-0.533	0.000	6.910	1.599    0	    6	0
18.857	11.644	0.490	0.089	15.673	5.511	330.948	0.571	-0.533	0.000	6.910	1.599  256	    6	0
18.857	11.644	0.490	0.089	15.673	5.511	330.948	0.571	-0.533	0.000	6.910	1.599  256	   26	0
19.837	11.911	0.408	0.178	15.673	5.511	330.948	0.571	-0.533	0.000	7.635	1.501  256	  154	0
19.837	11.911	0.408	0.178	15.673	5.511	330.948	0.571	-0.533	0.000	7.635	1.501  256	  186	0
19.837	11.911	0.408	0.178	15.673	5.511	330.948	0.571	-0.533	0.000	7.635	1.501  238	  186	0
19.837	11.911	0.408	0.178	15.673	5.511	330.948	0.571	-0.533	0.000	7.635	1.501  238	    7	0
19.837	11.911	0.408	0.178	15.673	5.511	330.948	0.571	-0.533	0.000	7.635	1.501   11	    7	0
19.837	11.911	0.408	0.178	15.673	5.511	330.948	0.571	-0.533	0.000	7.635	1.501   11	    4	0
19.837	11.911	0.408	0.178	15.673	5.511	330.948	0.571	-0.533	0.000	7.635	1.501    0	    4	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199    0	    4	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199    8	    4	0
11.837	11.556	0.000	-0.089	11.592	8.000	74.737	0.000	0.000	0.000	3.564	0.198    8	   10	0
11.837	11.556	0.000	-0.089	11.592	8.000	74.737	0.000	0.000	0.000	3.564	0.198   15	   10	0
11.837	11.644	0.000	0.089	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199   15	   24	0
11.837	11.644	0.000	0.089	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199   28	   24	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	4.728	3.653	0.199   28	   54	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	4.728	3.653	0.199   59	   54	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	4.728	3.653	0.199   59	   76	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	4.728	3.653	0.199  110	   76	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199  110	   92	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199  162	   92	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199  162	  159	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199  246	  159	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199  246	  186	0
11.837	11.644	0.000	0.000	11.592	8.000	74.737	0.000	0.000	0.000	3.653	0.199  256	  186	0
11.837	11.556	0.000	-0.089	11.673	8.178	78.682	0.000	0.089	3.945	3.382	0.149  256	  188	0
11.837	11.556	0.000	-0.089	11.673	8.178	78.682	0.000	0.089	3.945	3.382	0.149  256	  206	0
11.837	11.556	0.000	-0.089	11.673	8.178	78.682	0.000	0.089	3.945	3.382	0.149  256	  232	0
11.837	11.556	0.000	-0.089	11.673	8.178	78.682	0.000	0.089	3.945	3.382	0.149  236	  232	0
11.837	11.644	0.000	0.000	11.918	11.022	108.442	-0.082	0.711	12.723	0.628	-0.191  232	  232	0
11.837	11.644	0.000	0.000	11.918	11.022	108.442	-0.082	0.711	12.723	0.628	-0.191  232	  240	0
11.837	11.644	0.000	0.000	11.918	11.022	108.442	-0.082	0.711	12.723	0.628	-0.191  217	  240	0
11.837	11.644	0.000	0.000	11.918	11.022	108.442	-0.082	0.711	12.723	0.628	-0.191  217	  247	0
11.837	11.644	0.000	0.000	11.918	11.022	108.442	-0.082	0.711	12.723	0.628	-0.191  191	  247	0
11.837	11.644	0.000	0.000	11.592	12.533	113.969	-0.163	0.800	7.263	0.922	2.992  191	  256	0
11.837	11.644	0.000	0.000	11.592	12.533	113.969	-0.163	0.800	7.263	0.922	2.992  188	  256	0
11.837	11.644	0.000	0.000	11.592	12.533	113.969	-0.163	0.800	7.263	0.922	2.992  131	  256	0
10.449	17.867	-0.245	0.800	10.041	17.422	111.808	-0.163	0.711	-7.252	0.603	-1.123   70	  256	0
10.449	17.867	-0.245	0.800	10.041	17.422	111.808	-0.163	0.711	-7.252	0.603	-1.123   77	  256	0
10.449	17.867	-0.245	0.800	10.041	17.422	111.808	-0.163	0.711	-7.252	0.603	-1.123   81	  256	0
10.449	17.867	-0.245	0.800	9.796	18.311	113.969	-0.245	0.889	2.161	0.790	-2.587   77	  256	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945  160	  256	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945  160	   40	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945   44	   40	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945   44	   32	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945   37	   32	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945   37	   10	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945   15	   10	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945   15	    4	0
10.449	17.867	-0.245	0.800	9.551	19.022	116.571	-0.245	0.711	2.602	1.463	-2.945    0	    4	0
8.571	14.667	0.000	0.000	2.939	5.689	49.394	0.000	0.000	0.000	10.598	0.148    0	   10	0
8.571	14.667	0.000	0.000	2.939	5.689	49.394	0.000	0.000	0.000	10.598	0.148   15	   10	0
8.571	14.667	0.000	0.000	2.939	5.689	53.125	0.000	0.000	3.731	10.598	0.083   15	   46	0
8.571	14.667	0.000	0.000	2.939	5.689	53.125	0.000	0.000	3.731	10.598	0.083   50	   46	0
8.571	14.667	0.000	0.000	2.939	5.689	49.394	0.000	0.000	-3.731	10.598	0.148   50	  110	0
8.571	14.667	0.000	0.000	2.939	5.689	49.394	0.000	0.000	-3.731	10.598	0.148  114	  110	0
8.571	14.667	0.000	0.000	2.939	5.689	49.394	0.000	0.000	-3.731	10.598	0.148  114	  192	0
8.571	14.578	0.000	-0.089	2.939	5.689	49.394	0.000	0.000	0.000	10.523	0.144  196	  192	0
8.571	14.578	0.000	-0.089	2.939	5.689	49.394	0.000	0.000	0.000	10.523	0.144  196	  232	0
8.571	14.667	0.000	0.089	2.939	5.689	49.394	0.000	0.000	0.000	10.598	0.148  236	  232	0
8.571	14.578	0.000	-0.089	2.939	5.689	49.394	0.000	0.000	-3.731	10.523	0.144  236	  214	0
8.571	14.578	0.000	-0.089	2.939	5.689	49.394	0.000	0.000	-3.731	10.523	0.144  251	  214	0
8.571	14.667	0.000	0.000	3.020	5.867	44.995	0.082	0.178	-4.398	10.405	0.223  251	  140	0
8.571	14.667	0.000	0.000	3.020	5.867	44.995	0.082	0.178	-4.398	10.405	0.223  256	  140	0
8.571	14.578	0.000	-0.089	3.429	6.222	33.687	0.163	0.178	-7.495	9.811	0.431  256	  144	0
8.571	14.667	0.000	0.089	3.837	6.400	32.002	0.408	0.178	-1.685	9.527	0.492  256	  134	0
8.571	14.667	0.000	0.089	3.837	6.400	32.002	0.408	0.178	-1.685	9.527	0.492  256	   81	0
8.571	14.667	0.000	0.000	5.469	7.556	40.597	0.571	0.444	3.731	7.758	0.451  256	  153	0
8.571	14.667	0.000	0.000	6.122	8.000	44.995	0.653	0.444	4.398	7.102	0.433  256	  232	0
8.571	14.667	0.000	0.000	6.122	8.000	44.995	0.653	0.444	4.398	7.102	0.433  236	  232	0
8.571	14.667	0.000	0.000	6.612	8.533	52.120	0.490	0.533	7.124	6.439	0.352  236	  126	0
8.571	14.667	0.000	0.000	6.612	8.533	52.120	0.490	0.533	7.124	6.439	0.352  256	  126	0
8.571	14.667	0.000	0.000	6.612	8.533	52.120	0.490	0.533	7.124	6.439	0.352  256	  144	0
8.571	14.578	0.000	0.000	8.327	11.200	73.293	0.327	0.711	0.000	3.387	0.219  256	  253	0
8.571	14.578	0.000	0.000	8.327	11.200	73.293	0.327	0.711	0.000	3.387	0.219  212	  253	0
8.571	14.844	0.000	0.178	8.980	14.578	95.203	0.082	0.889	5.212	0.488	0.901  212	  250	0
8.571	14.844	0.000	0.178	8.980	14.578	95.203	0.082	0.889	5.212	0.488	0.901  216	  250	0
8.571	14.844	0.000	0.178	8.898	18.933	89.991	0.000	0.889	-5.728	4.102	3.062  216	  190	0
8.571	14.844	0.000	0.178	8.898	18.933	89.991	0.000	0.889	-5.728	4.102	3.062  190	  190	0
8.571	14.844	0.000	0.178	8.898	18.933	89.991	0.000	0.889	-5.728	4.102	3.062  190	   42	0
8.571	14.844	0.000	0.178	8.898	18.933	89.991	0.000	0.889	-5.728	4.102	3.062   46	   42	0
8.571	14.844	0.000	0.178	8.898	18.933	89.991	0.000	0.889	-5.728	4.102	3.062   46	   -7	0
8.571	14.844	0.000	0.178	8.898	18.933	89.991	0.000	0.889	-5.728	4.102	3.062  -12	   -7	0
8.571	14.844	0.000	0.178	8.898	18.933	89.991	0.000	0.889	-5.728	4.102	3.062  -12	    4	0
8.571	14.844	0.000	0.178	8.898	18.933	89.991	0.000	0.889	-5.728	4.102	3.062    0	    4	0
7.755	18.311	0.000	0.000	13.878	3.644	131.191	0.000	0.000	0.000	15.893	-0.323    0	    4	0
7.755	18.311	0.000	0.000	13.878	3.644	131.191	0.000	0.000	0.000	15.893	-0.323    8	    4	0
7.755	18.311	0.000	0.000	13.878	3.644	131.191	0.000	0.000	0.000	15.893	-0.323    8	   32	0
7.755	18.311	0.000	0.000	13.878	3.644	131.191	0.000	0.000	0.000	15.893	-0.323   37	   32	0
7.755	18.311	0.000	0.000	13.878	3.644	135.005	0.000	0.000	3.814	15.893	-0.390   37	  107	0
7.755	18.311	0.000	0.000	13.878	3.644	135.005	0.000	0.000	3.814	15.893	-0.390  112	  107	0
7.755	18.311	0.000	0.000	13.878	3.644	135.005	0.000	0.000	3.814	15.893	-0.390  112	  196	0
7.755	18.311	0.000	0.000	13.878	3.644	135.005	0.000	0.000	3.814	15.893	-0.390  196	  196	0
7.755	18.311	0.000	0.000	13.878	3.644	131.191	0.000	0.000	-3.814	15.893	-0.323  196	  239	0
7.755	18.311	0.000	0.000	13.878	3.644	131.191	0.000	0.000	0.000	15.893	-0.323  228	  239	0
7.755	18.311	0.000	0.000	13.878	3.644	131.191	0.000	0.000	0.000	15.893	-0.323  228	  253	0
7.755	18.311	0.000	0.000	13.878	3.644	131.191	0.000	0.000	0.000	15.893	-0.323  212	  253	0
7.755	18.311	0.000	0.000	13.878	3.733	126.875	0.000	0.089	-4.316	15.811	-0.246  212	  256	0
7.755	18.311	0.000	0.000	13.878	3.733	126.875	0.000	0.089	-4.316	15.811	-0.246  198	  256	0
7.755	18.311	0.000	0.000	13.714	3.911	127.880	-0.163	0.178	0.000	15.584	-0.269  162	  256	0
7.673	18.311	-0.082	0.000	13.061	5.156	126.875	-0.327	0.533	7.815	14.216	-0.255  172	  256	0
7.673	18.311	-0.082	0.000	13.061	5.156	126.875	-0.327	0.533	7.815	14.216	-0.255  172	  232	0
7.673	18.311	-0.082	0.000	13.061	5.156	126.875	-0.327	0.533	7.815	14.216	-0.255  236	  232	0
7.755	18.311	0.000	0.000	12.327	7.289	106.707	-0.245	0.800	-7.263	11.933	0.102  236	  202	0
7.755	18.311	0.000	0.000	12.327	7.289	106.707	-0.245	0.800	-7.263	11.933	0.102  256	  202	0
7.755	18.311	0.000	0.000	12.163	8.089	108.442	-0.163	0.800	1.736	11.132	0.085  256	  172	0
7.755	18.311	0.000	0.000	12.163	8.089	108.442	-0.163	0.800	1.736	11.132	0.085  256	  138	0
7.673	18.311	-0.082	0.000	11.918	9.778	100.313	-0.082	0.889	-2.224	9.531	0.282  256	  134	0
7.673	18.311	-0.082	0.000	11.347	14.044	111.808	-0.163	0.889	3.366	5.630	0.330  256	  182	0
7.673	18.311	-0.082	0.000	11.347	14.044	111.808	-0.163	0.889	3.366	5.630	0.330  256	  256	0
7.673	18.311	-0.082	0.000	11.347	14.044	111.808	-0.163	0.889	3.366	5.630	0.330  104	  256	0
7.673	18.311	-0.082	0.000	10.367	16.178	131.191	-0.490	0.533	12.130	3.436	0.182  104	    0	0
7.673	18.311	-0.082	0.000	10.367	16.178	131.191	-0.490	0.533	12.130	3.436	0.182  256	    0	0
7.673	18.311	-0.082	0.000	8.898	18.133	138.818	-0.571	0.622	0.000	1.237	0.575  256	    1	0
7.673	18.311	-0.082	0.000	8.898	18.133	138.818	-0.571	0.622	0.000	1.237	0.575 -256	    1	0
7.347	18.756	-0.327	0.444	8.082	19.111	143.134	-0.408	0.444	1.005	0.816	1.094 -256	   10	0
7.347	18.756	-0.327	0.444	7.592	19.467	158.201	-0.490	0.356	15.067	0.752	1.620 -256	   48	0
7.347	18.756	-0.327	0.444	7.592	19.467	158.201	-0.490	0.356	15.067	0.752	1.620 -256	   98	0
7.347	18.756	-0.327	0.444	7.592	19.467	158.201	-0.490	0.356	15.067	0.752	1.620 -256	  138	0
7.347	18.756	-0.327	0.444	7.592	19.467	158.201	-0.490	0.356	15.067	0.752	1.620 -256	  119	0
7.347	18.756	-0.327	0.444	7.592	19.467	158.201	-0.490	0.356	15.067	0.752	1.620 -181	  119	0
7.347	18.756	-0.327	0.444	7.592	19.467	158.201	-0.490	0.356	15.067	0.752	1.620 -181	    4	0
8.082	16.089	0.000	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.348	-1.000    0	    4	0
8.082	16.089	0.000	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.348	-1.000    8	    4	0
8.082	16.089	0.000	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.348	-1.000    8	   54	0
8.082	16.089	0.000	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.348	-1.000   59	   54	0
8.082	16.089	0.000	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.348	-1.000   59	   82	0
8.082	16.089	0.000	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.348	-1.000   86	   82	0
8.082	16.089	0.000	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.348	-1.000   86	  184	0
8.082	16.089	0.000	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.348	-1.000  188	  184	0
8.163	16.089	0.082	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.387	-1.013  188	  232	0
8.163	16.089	0.082	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.387	-1.013  236	  232	0
8.163	16.089	0.082	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.387	-1.013  236	  234	0
8.163	16.089	0.082	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.387	-1.013  234	  234	0
8.163	16.089	0.082	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.387	-1.013  234	  239	0
8.163	16.089	0.082	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.387	-1.013  228	  239	0
8.163	16.089	0.082	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.387	-1.013  228	  232	0
8.163	16.089	0.082	0.000	5.551	11.378	119.061	0.327	-0.889	10.619	5.387	-1.013  236	  232	0
8.082	16.089	0.000	0.000	9.551	9.067	119.061	-0.327	0.711	0.000	7.174	-0.301  236	  256	0
8.082	16.089	0.000	0.000	9.551	9.067	119.061	-0.327	0.711	0.000	7.174	-0.301  200	  256	0
8.082	16.089	0.000	0.000	8.816	10.756	119.061	-0.408	0.800	-2.950	5.384	-0.370   72	  256	0
8.082	16.089	0.000	0.000	8.816	10.756	119.061	-0.408	0.800	-2.950	5.384	-0.370   44	  256	0
8.082	16.089	0.000	0.000	8.163	12.267	119.061	-0.245	0.711	-7.815	3.823	-0.486   44	    0	0
8.082	16.089	0.000	0.000	8.163	12.267	119.061	-0.245	0.711	-7.815	3.823	-0.486  256	    0	0
8.082	16.089	0.000	0.000	7.755	13.156	119.061	-0.408	0.889	0.000	2.951	-0.618  256	   30	0
8.082	16.089	0.000	0.000	7.755	13.156	119.061	-0.408	0.889	0.000	2.951	-0.618 -256	   30	0
8.082	16.089	0.000	0.000	7.755	13.156	119.061	-0.408	0.889	0.000	2.951	-0.618 -256	   66	0
8.082	16.089	0.000	0.000	7.755	13.156	119.061	-0.408	0.889	0.000	2.951	-0.618 -256	  256	0
8.163	16.356	0.082	0.267	6.939	15.289	102.537	-0.245	0.711	-5.906	1.624	-1.073   20	  256	0
8.163	16.356	0.082	0.267	6.939	15.289	102.537	-0.245	0.711	-5.906	1.624	-1.073   81	  256	0
8.245	16.978	0.082	0.622	6.857	16.000	104.044	-0.082	0.711	1.507	1.698	-1.202  116	  256	0
8.245	16.978	0.082	0.622	6.857	16.000	104.044	-0.082	0.711	1.507	1.698	-1.202  116	  126	0
8.245	16.978	0.082	0.622	6.857	16.000	104.044	-0.082	0.711	1.507	1.698	-1.202  126	  126	0
6.204	17.867	0.000	-0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.183	-0.673    0	    7	0
6.204	17.867	0.000	-0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.183	-0.673   11	    7	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674   11	   62	0
6.204	17.956	0.000	0.000	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674   66	   62	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674   66	  110	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674  114	  110	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674  114	  153	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674  153	  153	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674  153	  198	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674  175	  198	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674  175	  256	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674  184	  256	0
6.204	17.956	0.000	0.089	8.735	3.911	138.818	0.000	0.000	0.000	14.271	-0.674  194	  256	0
6.204	17.867	0.000	0.000	8.327	4.444	130.606	-0.082	0.356	-12.528	13.589	-0.552  192	  256	0
6.204	17.867	0.000	0.000	8.327	4.444	130.606	-0.082	0.356	-12.528	13.589	-0.552  156	  256	0
6.204	17.867	0.000	0.000	8.000	4.800	126.875	-0.327	0.356	-3.731	13.190	-0.507  135	  256	0
6.204	17.956	0.000	0.089	7.347	5.689	122.011	-0.327	0.533	-4.864	12.320	-0.466  172	  256	0
